District	Municipality	Ward	Partner Organization	Implementing Partner	Funding Organisation	Sector	Activity Type	Name of the Infrastructure	Activity Detail	Curriculum (for Trainings)	Activity Status	Unit (Indicator)	Planned#	Reached#	GaNaPa_Code	GaPaN_Ward_Code
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Education	Capacity building - Skill based training programme through CLCs		Financial literacy W/s for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Education	Capacity building - Skill based training programme through CLCs		Financial literacy W/s for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Education	Capacity building - Skill based training programme through CLCs		Financial literacy W/s for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Education	Capacity building - Skill based training programme through CLCs		Financial literacy W/s for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Employment and Livelihood	Support - Financial support for livelihood activities		Provisions of revolving funds for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Employment and Livelihood	Support - Financial support for livelihood activities		Provisions of revolving funds for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Employment and Livelihood	Support - Financial support for livelihood activities		Provisions of revolving funds for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	GMSP	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Planned	individuals	20	0	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	"Support - Extension services, technical support and outreach"		Restore and improve Vet Services		Completed	households	20	20	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Assessing crops suitable for nutrition improvement and income generation of earthquake victims		Completed	households	18	18	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	7	7	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	7	7	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	6	6	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	6	6	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	5	5	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	4	4	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	4	4	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	4	4	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	3	3	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	3	3	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Expansion of Plastic tunnels for off season vegetabl farming		Completed	households	3	3	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Support - Distribution of builder toolkits	Builder toolkits			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Improved livestock management		Restoration and expansaion of Poultry houses		Completed	households	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Improved livestock management		Restoration and expansaion of Poultry houses		Completed	households	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Improved livestock management		Restoration and expansaion of Poultry houses		Completed	households	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Improved livestock management		Restoration and expansaion of Poultry houses		Completed	households	2	2	23012	23012-2
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	OXFAM-GB	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Vocational/on-the-job training for mason	New masons (50 days OJT CTEVT)			Completed	individuals	1	1	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Market Development/market linkages		Visit/meeting for linking  agriculture cooperatives and mother groups/farmers groups		Completed	wards	1	1	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Reconstruction/rehabilitation - Medium and large scale irrigation scheme		Improvement and restoration of irrigation scheme and multi-purpose irrigation scheme		Ongoing	irrigation schemes	1		23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Livestock production		Restoration and improved Feed management practices for poultry production		Ongoing	households	1		23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Construction - Market Facility		Improve poultry cold store chain		Completed	facilities	1	1	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Construction - Market Facility		Improve poultry cold store chain		Completed	facilities	1	1	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Construction - Market Facility		Improve poultry cold store chain		Completed	facilities	1	1	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Construction - Market Facility		Improve poultry cold store chain		Completed	facilities	1	1	23012	23012-2
Sindhupalchok	Tripura Sundari	2	ICCO	ISARD	ICCO cooperation/D&P Canada	Rural Housing and Community Infrastructure	Reconstruction/rehabilitation - Community infrastructure		Restoration/Establishment of Collection Centers		Ongoing	infrastructures	1		23012	23012-2
Sindhupalchok	Tripura Sundari	1	GON-PAF	TUKI	GON	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	25	25	23012	23012-1
Sindhupalchok	Tripura Sundari	6	NRA	NRA	NRA	Rural Housing and Community Infrastructure	Capacity building - Short training for mason	"Masons (7 days DUDBC, rural or urban)"			Completed	individuals	25	25	23012	23012-6
Sindhupalchok	Tripura Sundari	4	ICCO	ISARD	ICCO cooperation/D&P Canada	Education	Capacity building - Skill based training programme through CLCs		Financial literacy W/s for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-4
Sindhupalchok	Tripura Sundari	4	ICCO	ISARD	ICCO cooperation/D&P Canada	Education	Capacity building - Skill based training programme through CLCs		Financial literacy W/s for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-4
Sindhupalchok	Tripura Sundari	4	ICCO	ISARD	ICCO cooperation/D&P Canada	Employment and Livelihood	Support - Financial support for livelihood activities		Provisions of revolving funds for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-4
Sindhupalchok	Tripura Sundari	4	ICCO	ISARD	ICCO cooperation/D&P Canada	Employment and Livelihood	Support - Financial support for livelihood activities		Provisions of revolving funds for mothers groups/farmers groups/cooperatives		Completed	individuals	25	25	23012	23012-4
Sindhupalchok	Tripura Sundari	5	SABAL	TUKI	USAID	Rural Housing and Community Infrastructure	Support - Door-to-door technical assistance	Continuous			Completed	households	21	21	23012	23012-5
Sindhupalchok	Tripura Sundari	4	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	Support - Enhancement of Crop production		Assessing crops suitable for nutrition improvement and income generation of earthquake victims		Completed	households	18	18	23012	23012-4
Sindhupalchok	Tripura Sundari	4	Praramva	PRARAMVA	Singapore Red Cross	Education	Reconstruction - Classrooms	Mangalamai  Secondary School Building	Construction of School Building on permanent Strcture			classrooms	15		23012	23012-4
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	6 days Mobile mason training		Completed	individuals	15	11	23012	23012-3
Sindhupalchok	Tripura Sundari	4	ICCO	ISARD	ICCO cooperation/D&P Canada	"Agriculture, Livestock Development and Irrigation"	"Support - Extension services, technical support and outreach"		Need identification for crops and poultry insurance to understand market size		Completed	households	15	15	23012	23012-4
Sindhupalchok	Tripura Sundari	2	OXFAM-GB	GMSP	OXFAM-GB	Rural Housing and Community Infrastructure	Capacity building - Vocational training for carpenter	Carpenter (CTEVT)			Completed	individuals	12	12	23012	23012-2
Sindhupalchok	Tripura Sundari	4	Praramva	PRARAMVA	Singapore Red Cross	Education	Reconstruction - Classrooms	Janta Lower Secondary school Building	Construction of School Building on permanent Strcture			classrooms	10		23012	23012-4
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	55	55	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	50	50	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	50	50	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Support - Door-to-door technical assistance	Continuous			Ongoing	households	50	7	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	45	45	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	45	45	23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Baby kits distribution to the children of under 6 months 			units	37		23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	30	30	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	30	30	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	30	30	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA		JICA	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation	1 session			Completed	individuals	25	25	23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	4	4	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	3	3	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	3	3	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	3	3	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	2	2	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	2	2	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	2	2	23012	23012-3
Sindhupalchok	Tripura Sundari	3	JICA	TCN	JICA	Rural Housing and Community Infrastructure	Capacity building - Other trainings	Other trainings (specify in Activity Detail)	Refreshing one day mason training for trained mason		Completed	individuals	1	1	23012	23012-3
Sindhupalchok	Tripura Sundari	3	PLAN	CDECF	PLAN	"Water, Sanitation and Hygiene"	Reconstruction - Development of WASH infrastructure	HP WASH Facility 	Restoration of drinking water schemes		Completed	households	1		23012	23012-3
Sindhupalchok	Tripura Sundari	4	MEDAIR	CDECF	ECHO	Rural Housing and Community Infrastructure	Orientation - Community reconstruction orientation		1 session		Planned	individuals	9	0	23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
Sindhupalchok	Tripura Sundari	4	SCI	SCI	SCI	Nutrition	Preparedness - Logistic Prepositioning		Tent distribution to the FCHVs for support to conduction nutrition related activities			units	9		23012	23012-4
